TimeStamp,CarPosition.x,CarPosition.y,CarPosition.z,LocalCarPosition.x,LocalCarPosition.y,LocalCarPosition.z,CarRotation.x,CarRotation.y,CarRotation.z,CarRotationQuaternion.x,CarRotationQuaternion.y,CarRotationQuaternion.z,CarRotationQuaternion.w,path_segment_label
1620730175.487097,243.72259521484375,231.11326599121094,1234.2841796875,-763.8684692382812,-135.41586303710938,-124.3564453125,4.585005760192871,335.82598876953125,0.8722983002662659,-0.03752042353153229,0.20952099561691284,-0.015813302248716354,-0.9769560098648071,1
1620730175.4982805,243.72259521484375,231.11326599121094,1234.2841796875,-763.8684692382812,-135.41586303710938,-124.3564453125,4.585005760192871,335.82598876953125,0.8722983002662659,-0.03752042353153229,0.20952099561691284,-0.015813302248716354,-0.9769560098648071,1
1620730175.5195782,243.65664672851562,231.09890747070312,1234.4381103515625,-764.0181884765625,-135.42404174804688,-124.43218994140625,4.584376811981201,336.1209411621094,0.898231029510498,-0.037508800625801086,0.20701414346694946,-0.015936754643917084,-0.9774887561798096,1
1620730175.5307193,243.5897216796875,231.08421325683594,1234.5963134765625,-764.1722412109375,-135.43246459960938,-124.5091552734375,4.567051410675049,336.41375732421875,0.9225074648857117,-0.037358179688453674,0.20452362298965454,-0.016017219051718712,-0.9780173301696777,1
1620730175.553286,243.52468872070312,231.0697479248047,1234.7520751953125,-764.3240966796875,-135.44082641601562,-124.58404541015625,4.564952373504639,336.7020568847656,0.944364607334137,-0.0373418852686882,0.20206958055496216,-0.01610613614320755,-0.9785263538360596,1
1620730175.5663393,243.45880126953125,231.05514526367188,1234.9093017578125,-764.4771118164062,-135.44924926757812,-124.659912109375,4.559713840484619,336.9378662109375,0.9476845860481262,-0.03732439875602722,0.20005664229393005,-0.016048507764935493,-0.9789415597915649,1
1620730175.576883,243.45880126953125,231.05514526367188,1234.9093017578125,-764.4771118164062,-135.44924926757812,-124.659912109375,4.559713840484619,336.9378662109375,0.9476845860481262,-0.03732439875602722,0.20005664229393005,-0.016048507764935493,-0.9789415597915649,1
1620730175.5877643,243.39404296875,231.04080200195312,1235.063232421875,-764.6270751953125,-135.45750427246094,-124.73443603515625,4.569240093231201,337.1310119628906,0.9402111768722534,-0.03744575381278992,0.19840389490127563,-0.01593814790248871,-0.9792751669883728,1
1620730175.610985,243.32864379882812,231.0263214111328,1235.21875,-764.7784423828125,-135.46583557128906,-124.8096923828125,4.5717973709106445,337.2863464355469,0.9298149943351746,-0.0375070720911026,0.19707277417182922,-0.015802886337041855,-0.9795436859130859,1
1620730175.6222403,243.32864379882812,231.0263214111328,1235.21875,-764.7784423828125,-135.46583557128906,-124.8096923828125,4.5717973709106445,337.2863464355469,0.9298149943351746,-0.0375070720911026,0.19707277417182922,-0.015802886337041855,-0.9795436859130859,1
1620730175.6457427,243.19981384277344,230.99783325195312,1235.525146484375,-765.076904296875,-135.48223876953125,-124.95794677734375,4.593264102935791,337.5140686035156,0.9179523587226868,-0.03774219751358032,0.19512200355529785,-0.01566331461071968,-0.9799273610115051,1
1620730175.6566188,243.19981384277344,230.99783325195312,1235.525146484375,-765.076904296875,-135.48223876953125,-124.95794677734375,4.593264102935791,337.5140686035156,0.9179523587226868,-0.03774219751358032,0.19512200355529785,-0.01566331461071968,-0.9799273610115051,1
1620730175.6797411,243.13670349121094,230.98377990722656,1235.67578125,-765.2236938476562,-135.49037170410156,-125.0306396484375,4.610541343688965,337.59674072265625,0.9220337271690369,-0.0378943495452404,0.19441625475883484,-0.0157002005726099,-0.9800611734390259,1
1620730175.690577,243.07171630859375,230.96932983398438,1235.8309326171875,-765.374755859375,-135.49871826171875,-125.10546875,4.6063232421875,337.6593933105469,0.9322029948234558,-0.037849631160497665,0.1938837468624115,-0.01575934886932373,-0.9801673889160156,1
1620730175.7015576,243.07171630859375,230.96932983398438,1235.8309326171875,-765.374755859375,-135.49871826171875,-125.10546875,4.6063232421875,337.6593933105469,0.9322029948234558,-0.037849631160497665,0.1938837468624115,-0.01575934886932373,-0.9801673889160156,1
1620730175.725358,242.94256591796875,230.9403839111328,1236.140869140625,-765.6766357421875,-135.51551818847656,-125.2542724609375,4.603667736053467,337.7455749511719,0.9643890857696533,-0.03778450936079025,0.19315704703330994,-0.016001762822270393,-0.9803094863891602,1
1620730175.73575,242.94256591796875,230.9403839111328,1236.140869140625,-765.6766357421875,-135.51551818847656,-125.2542724609375,4.603667736053467,337.7455749511719,0.9643890857696533,-0.03778450936079025,0.19315704703330994,-0.016001762822270393,-0.9803094863891602,1
1620730175.7479274,242.8784942626953,230.92591857910156,1236.2950439453125,-765.8268432617188,-135.5239715576172,-125.328125,4.608668327331543,337.7734069824219,0.9812331199645996,-0.03780282661318779,0.19292473793029785,-0.016145087778568268,-0.9803522825241089,1
1620730175.7588992,242.8784942626953,230.92591857910156,1236.2950439453125,-765.8268432617188,-135.5239715576172,-125.328125,4.608668327331543,337.7734069824219,0.9812331199645996,-0.03780282661318779,0.19292473793029785,-0.016145087778568268,-0.9803522825241089,1
1620730175.782747,242.81275939941406,230.91104125976562,1236.4534912109375,-765.9812622070312,-135.5326690673828,-125.4039306640625,4.597842216491699,337.79547119140625,0.9955335855484009,-0.037689246237277985,0.1927405595779419,-0.0162420105189085,-0.980391263961792,1
1620730175.806647,242.68296813964844,230.8815460205078,1236.7667236328125,-766.286376953125,-135.54995727539062,-125.55364990234375,4.602965831756592,337.82232666015625,1.0121227502822876,-0.03770901635289192,0.19251617789268494,-0.016383681446313858,-0.9804321527481079,1
1620730175.8177583,242.68296813964844,230.8815460205078,1236.7667236328125,-766.286376953125,-135.54995727539062,-125.55364990234375,4.602965831756592,337.82232666015625,1.0121227502822876,-0.03770901635289192,0.19251617789268494,-0.016383681446313858,-0.9804321527481079,1
1620730175.8411,242.6192169189453,230.8669891357422,1236.921142578125,-766.436767578125,-135.5585174560547,-125.627197265625,4.618135929107666,337.8261413574219,1.014296531677246,-0.037835728377103806,0.19248446822166443,-0.016426419839262962,-0.9804327487945557,1
1620730175.8528595,242.55487060546875,230.852294921875,1237.076904296875,-766.5885009765625,-135.56715393066406,-125.70147705078125,4.625710964202881,337.8327941894531,1.0139529705047607,-0.03790207579731941,0.19242751598358154,-0.0164339579641819,-0.9804412722587585,1
1620730175.8673177,242.49183654785156,230.83787536621094,1237.2293701171875,-766.7371215820312,-135.5756378173828,-125.774169921875,4.6463398933410645,337.83123779296875,1.0108342170715332,-0.03808361291885376,0.1924399733543396,-0.016442304477095604,-0.9804316759109497,1
1620730175.879285,242.49183654785156,230.83787536621094,1237.2293701171875,-766.7371215820312,-135.5756378173828,-125.774169921875,4.6463398933410645,337.83123779296875,1.0108342170715332,-0.03808361291885376,0.1924399733543396,-0.016442304477095604,-0.9804316759109497,1
1620730175.8915126,242.427490234375,230.8233184814453,1237.3831787109375,-766.886962890625,-135.5841522216797,-125.84832763671875,4.657270908355713,337.8011474609375,0.9963822364807129,-0.03819712996482849,0.1926925778388977,-0.016346974298357964,-0.9803792238235474,1
1620730175.9059944,242.3638916015625,230.80905151367188,1237.5335693359375,-767.0333862304688,-135.5924530029297,-125.92144775390625,4.680699348449707,337.74072265625,0.9754111170768738,-0.038424305617809296,0.19320276379585266,-0.016227081418037415,-0.9802719354629517,1
1620730175.9192662,242.3638916015625,230.80905151367188,1237.5335693359375,-767.0333862304688,-135.5924530029297,-125.92144775390625,4.680699348449707,337.74072265625,0.9754111170768738,-0.038424305617809296,0.19320276379585266,-0.016227081418037415,-0.9802719354629517,1
1620730175.9322314,242.29806518554688,230.79440307617188,1237.688232421875,-767.1838989257812,-135.60093688964844,-125.99713134765625,4.682476043701172,337.65484619140625,0.952289342880249,-0.03846646472811699,0.193929523229599,-0.016061099246144295,-0.9801294803619385,1
1620730175.945196,242.23284912109375,230.7799835205078,1237.840087890625,-767.3316650390625,-135.6092529296875,-126.072021484375,4.694826126098633,337.55487060546875,0.9316735863685608,-0.0385931134223938,0.19477751851081848,-0.015939271077513695,-0.9799583554267883,1
1620730175.9571643,242.23284912109375,230.7799835205078,1237.840087890625,-767.3316650390625,-135.6092529296875,-126.072021484375,4.694826126098633,337.55487060546875,0.9316735863685608,-0.0385931134223938,0.19477751851081848,-0.015939271077513695,-0.9799583554267883,1
1620730175.9811008,242.1653289794922,230.7651824951172,1237.995849609375,-767.4833374023438,-135.61773681640625,-126.1494140625,4.689389228820801,337.43609619140625,0.9142910242080688,-0.03855977952480316,0.19578728079795837,-0.015821384266018867,-0.9797602891921997,1
1620730175.9950635,242.09864807128906,230.75059509277344,1238.14892578125,-767.6322021484375,-135.6260986328125,-126.225830078125,4.697989463806152,337.3056640625,0.9014772772789001,-0.03863728791475296,0.196897953748703,-0.015770457684993744,-0.9795354604721069,1
1620730176.008028,242.02984619140625,230.7356414794922,1238.3056640625,-767.7847900390625,-135.63461303710938,-126.3045654296875,4.6898040771484375,337.1645202636719,0.8918468952178955,-0.0385645292699337,0.1981011927127838,-0.015721634030342102,-0.9792965650558472,1
1620730176.0199966,242.02984619140625,230.7356414794922,1238.3056640625,-767.7847900390625,-135.63461303710938,-126.3045654296875,4.6898040771484375,337.1645202636719,0.8918468952178955,-0.0385645292699337,0.1981011927127838,-0.015721634030342102,-0.9792965650558472,1
1620730176.0329611,241.961669921875,230.72085571289062,1238.4599609375,-767.934814453125,-135.64303588867188,-126.382568359375,4.695418357849121,337.0167236328125,0.886706531047821,-0.03860113397240639,0.19936224818229675,-0.015737175941467285,-0.9790388345718384,1
1620730176.04493,241.89268493652344,230.70594787597656,1238.6153564453125,-768.0858764648438,-135.65151977539062,-126.46142578125,4.69697904586792,336.86639404296875,0.8858100175857544,-0.038595348596572876,0.2006462812423706,-0.015782872214913368,-0.9787759184837341,1
1620730176.0568976,241.89268493652344,230.70594787597656,1238.6153564453125,-768.0858764648438,-135.65151977539062,-126.46142578125,4.69697904586792,336.86639404296875,0.8858100175857544,-0.038595348596572876,0.2006462812423706,-0.015782872214913368,-0.9787759184837341,1
1620730176.0798368,241.82455444335938,230.6912078857422,1238.767578125,-768.23388671875,-135.659912109375,-126.53924560546875,4.712752342224121,336.7077331542969,0.8866633176803589,-0.038706663995981216,0.2020014226436615,-0.01587129943072796,-0.9784913063049316,1
1620730176.1017773,241.75552368164062,230.67626953125,1238.9210205078125,-768.383056640625,-135.66842651367188,-126.6180419921875,4.7222113609313965,336.55279541015625,0.8878384232521057,-0.03876383975148201,0.20332470536231995,-0.015950389206409454,-0.9782136678695679,1
1620730176.1237192,241.68731689453125,230.66152954101562,1239.071044921875,-768.5289306640625,-135.6768341064453,-126.69580078125,4.745547294616699,336.3878479003906,0.8856906294822693,-0.038943853229284286,0.20473143458366394,-0.016029398888349533,-0.9779118299484253,1
1620730176.1466572,241.54995727539062,230.63189697265625,1239.370849609375,-768.8201293945312,-135.69369506835938,-126.85223388671875,4.786696910858154,336.06243896484375,0.871269166469574,-0.03927529230713844,0.20750227570533752,-0.01609121635556221,-0.9773132801055908,1
1620730176.1577072,241.54995727539062,230.63189697265625,1239.370849609375,-768.8201293945312,-135.69369506835938,-126.85223388671875,4.786696910858154,336.06243896484375,0.871269166469574,-0.03927529230713844,0.20750227570533752,-0.01609121635556221,-0.9773132801055908,1
1620730176.1806302,241.47933959960938,230.61679077148438,1239.5230712890625,-768.968017578125,-135.70225524902344,-126.93255615234375,4.791989803314209,335.8951721191406,0.8579826951026917,-0.03932112455368042,0.20892414450645447,-0.016044877469539642,-0.9770092964172363,1
1620730176.2035685,241.40945434570312,230.60189819335938,1239.6727294921875,-769.1134033203125,-135.71066284179688,-127.011962890625,4.808221817016602,335.7279357910156,0.842446506023407,-0.039464548230171204,0.21034428477287292,-0.015999536961317062,-0.9766994714736938,1
1620730176.2165334,241.3369598388672,230.58660888671875,1239.8260498046875,-769.26220703125,-135.71925354003906,-127.09423828125,4.806797027587891,335.54107666015625,0.8186013698577881,-0.0394703671336174,0.21192830801010132,-0.015858065336942673,-0.9763590693473816,1
1620730176.228502,241.264892578125,230.57150268554688,1239.976318359375,-769.4081420898438,-135.72769165039062,-127.1759033203125,4.819624423980713,335.3394775390625,0.7917405366897583,-0.03960176184773445,0.21363618969917297,-0.01572255790233612,-0.975983738899231,1
1620730176.2394729,241.264892578125,230.57150268554688,1239.976318359375,-769.4081420898438,-135.72769165039062,-127.1759033203125,4.819624423980713,335.3394775390625,0.7917405366897583,-0.03960176184773445,0.21363618969917297,-0.01572255790233612,-0.975983738899231,1
1620730176.2604163,241.19027709960938,230.55604553222656,1240.1302490234375,-769.5574951171875,-135.73626708984375,-127.26031494140625,4.815886974334717,335.1259460449219,0.7639156579971313,-0.03959288075566292,0.21544507145881653,-0.015552430413663387,-0.9755890369415283,1
1620730176.2857563,241.04100036621094,230.525390625,1240.433837890625,-769.851806640625,-135.75314331054688,-127.428955078125,4.833978176116943,334.6838073730469,0.7164854407310486,-0.039777208119630814,0.2191908061504364,-0.015336146578192711,-0.9747501611709595,1
1620730176.2967272,241.04100036621094,230.525390625,1240.433837890625,-769.851806640625,-135.75314331054688,-127.428955078125,4.833978176116943,334.6838073730469,0.7164854407310486,-0.039777208119630814,0.2191908061504364,-0.015336146578192711,-0.9747501611709595,1
1620730176.3206632,240.96661376953125,230.51028442382812,1240.5826416015625,-769.9960327148438,-135.76141357421875,-127.5128173828125,4.855170249938965,334.4534912109375,0.6969676613807678,-0.039964184165000916,0.22114208340644836,-0.015290919691324234,-0.9743025302886963,1
1620730176.3326316,240.8909912109375,230.4950714111328,1240.7327880859375,-770.1416015625,-135.76968383789062,-127.5980224609375,4.8678789138793945,334.22662353515625,0.6803147196769714,-0.04007426276803017,0.22306427359580994,-0.015253163874149323,-0.9738602638244629,1
1620730176.3445995,240.8162841796875,230.4801025390625,1240.8795166015625,-770.28369140625,-135.7777862548828,-127.68206787109375,4.893555164337158,333.99139404296875,0.6644716262817383,-0.04029211401939392,0.22505661845207214,-0.015251140110194683,-0.9733927845954895,1
1620730176.354572,240.8162841796875,230.4801025390625,1240.8795166015625,-770.28369140625,-135.7777862548828,-127.68206787109375,4.893555164337158,333.99139404296875,0.6644716262817383,-0.04029211401939392,0.22505661845207214,-0.015251140110194683,-0.9733927845954895,1
1620730176.3805034,240.74008178710938,230.4650421142578,1241.0277099609375,-770.42724609375,-135.78587341308594,-127.7677001953125,4.90875244140625,333.7628173828125,0.6502436995506287,-0.040418840944767,0.22699224948883057,-0.015240720473229885,-0.972938060760498,1
1620730176.392471,240.6651153564453,230.45025634765625,1241.1722412109375,-770.567138671875,-135.79379272460938,-127.85186767578125,4.935777187347412,333.5265197753906,0.635493278503418,-0.04064618796110153,0.22899168729782104,-0.015252749435603619,-0.9724599123001099,1
1620730176.4054368,240.58731079101562,230.43502807617188,1241.32080078125,-770.7109375,-135.80189514160156,-127.93914794921875,4.9388885498046875,333.28887939453125,0.6205597519874573,-0.04067095369100571,0.2310025990009308,-0.015216602943837643,-0.9719836711883545,1
1620730176.417404,240.58731079101562,230.43502807617188,1241.32080078125,-770.7109375,-135.80189514160156,-127.93914794921875,4.9388885498046875,333.28887939453125,0.6205597519874573,-0.04067095369100571,0.2310025990009308,-0.015216602943837643,-0.9719836711883545,1
1620730176.4313672,240.5099639892578,230.41995239257812,1241.4666748046875,-770.8521118164062,-135.8098907470703,-128.0257568359375,4.949881553649902,333.0522155761719,0.6054434776306152,-0.04076339304447174,0.23300355672836304,-0.015194718725979328,-0.9715023636817932,1
1620730176.4433348,240.5099639892578,230.41995239257812,1241.4666748046875,-770.8521118164062,-135.8098907470703,-128.0257568359375,4.949881553649902,333.0522155761719,0.6054434776306152,-0.04076339304447174,0.23300355672836304,-0.015194718725979328,-0.9715023636817932,1
1620730176.4672706,240.35093688964844,230.38912963867188,1241.7630615234375,-771.1386108398438,-135.82618713378906,-128.20367431640625,4.947429656982422,332.56964111328125,0.5713527798652649,-0.040748804807662964,0.23708069324493408,-0.015072457492351532,-0.9705179333686829,1
1620730176.4782417,240.35093688964844,230.38912963867188,1241.7630615234375,-771.1386108398438,-135.82618713378906,-128.20367431640625,4.947429656982422,332.56964111328125,0.5713527798652649,-0.040748804807662964,0.23708069324493408,-0.015072457492351532,-0.9705179333686829,1
1620730176.4902096,240.26901245117188,230.37335205078125,1241.9132080078125,-771.2837524414062,-135.83450317382812,-128.295166015625,4.936863422393799,332.3266906738281,0.5527978539466858,-0.04066602140665054,0.23913177847862244,-0.014979736879467964,-0.9700195789337158,1
1620730176.5031748,240.26901245117188,230.37335205078125,1241.9132080078125,-771.2837524414062,-135.83450317382812,-128.295166015625,4.936863422393799,332.3266906738281,0.5527978539466858,-0.04066602140665054,0.23913177847862244,-0.014979736879467964,-0.9700195789337158,1
1620730176.52834,240.10543823242188,230.3419952392578,1242.208984375,-771.569580078125,-135.85098266601562,-128.47760009765625,4.942049026489258,331.8411560058594,0.513238787651062,-0.04073001444339752,0.2432253658771515,-0.014828382059931755,-0.9690008163452148,1
1620730176.5393112,240.10543823242188,230.3419952392578,1242.208984375,-771.569580078125,-135.85098266601562,-128.47760009765625,4.942049026489258,331.8411560058594,0.513238787651062,-0.04073001444339752,0.2432253658771515,-0.014828382059931755,-0.9690008163452148,1
1620730176.5627608,240.02386474609375,230.32643127441406,1242.354248046875,-771.7098388671875,-135.859130859375,-128.5684814453125,4.957051753997803,331.5914001464844,0.4919617772102356,-0.04086996242403984,0.24532830715179443,-0.01476936787366867,-0.9684656858444214,1
1620730176.5866835,239.85910034179688,230.29531860351562,1242.6431884765625,-771.9887084960938,-135.87527465820312,-128.751708984375,4.9861063957214355,331.0977478027344,0.4497688114643097,-0.04114311560988426,0.24948129057884216,-0.014652267098426819,-0.967394232749939,1
1620730176.609622,239.77569580078125,230.2797393798828,1242.787353515625,-772.1278076171875,-135.88330078125,-128.84429931640625,4.997105121612549,330.8556823730469,0.4300158619880676,-0.04124824330210686,0.2515164613723755,-0.014596589840948582,-0.9668635129928589,1
1620730176.6215916,239.77569580078125,230.2797393798828,1242.787353515625,-772.1278076171875,-135.88330078125,-128.84429931640625,4.997105121612549,330.8556823730469,0.4300158619880676,-0.04124824330210686,0.2515164613723755,-0.014596589840948582,-0.9668635129928589,1
1620730176.6455262,239.60830688476562,230.24884033203125,1243.072265625,-772.4024658203125,-135.8990478515625,-129.0299072265625,5.0212531089782715,330.3576354980469,0.3892185389995575,-0.04147898405790329,0.255700021982193,-0.014485718682408333,-0.9657573103904724,1
1620730176.6564987,239.60830688476562,230.24884033203125,1243.072265625,-772.4024658203125,-135.8990478515625,-129.0299072265625,5.0212531089782715,330.3576354980469,0.3892185389995575,-0.04147898405790329,0.255700021982193,-0.014485718682408333,-0.9657573103904724,1
1620730176.6794405,239.5238494873047,230.2333984375,1243.2139892578125,-772.5390625,-135.9068603515625,-129.1234130859375,5.032911777496338,330.111328125,0.36988767981529236,-0.04158944636583328,0.2577674686908722,-0.01443821657449007,-0.9652036428451538,1
1620730176.6914084,239.4363555908203,230.21759033203125,1243.359130859375,-772.678955078125,-135.91476440429688,-129.22015380859375,5.026583671569824,329.8634033203125,0.35013389587402344,-0.041549623012542725,0.25984838604927063,-0.014347534626722336,-0.9646484851837158,1
1620730176.7023783,239.4363555908203,230.21759033203125,1243.359130859375,-772.678955078125,-135.91476440429688,-129.22015380859375,5.026583671569824,329.8634033203125,0.35013389587402344,-0.041549623012542725,0.25984838604927063,-0.014347534626722336,-0.9646484851837158,1
1620730176.7143466,239.3498992919922,230.20201110839844,1243.5015869140625,-772.8160400390625,-135.92254638671875,-129.315673828125,5.03422737121582,329.6130676269531,0.33102524280548096,-0.04162617027759552,0.2619476914405823,-0.01429496519267559,-0.9640779495239258,1
1620730176.7261343,239.26046752929688,230.18603515625,1243.6474609375,-772.9564819335938,-135.93045043945312,-129.4144287109375,5.025041580200195,329.3639221191406,0.3114338219165802,-0.04156289994716644,0.26403674483299255,-0.014199558645486832,-0.9635120630264282,1
1620730176.7370982,239.26046752929688,230.18603515625,1243.6474609375,-772.9564819335938,-135.93045043945312,-129.4144287109375,5.025041580200195,329.3639221191406,0.3114338219165802,-0.04156289994716644,0.26403674483299255,-0.014199558645486832,-0.9635120630264282,1
1620730176.7610343,239.17181396484375,230.17030334472656,1243.7904052734375,-773.0941162109375,-135.93820190429688,-129.51220703125,5.030209064483643,329.11474609375,0.2921712100505829,-0.04162009060382843,0.2661236822605133,-0.014140019193291664,-0.9629360437393188,1
1620730176.7826743,239.08200073242188,230.1544647216797,1243.9345703125,-773.2327270507812,-135.94595336914062,-129.6112060546875,5.031324863433838,328.873046875,0.2740318775177002,-0.04164198786020279,0.2681475281715393,-0.014078045263886452,-0.9623745679855347,1
1620730176.8066084,238.90309143066406,230.12313842773438,1244.2171630859375,-773.5045166015625,-135.96121215820312,-129.80816650390625,5.052666187286377,328.3888244628906,0.23796451091766357,-0.041846826672554016,0.2721969187259674,-0.014002003706991673,-0.9612292051315308,1
1620730176.8185768,238.90309143066406,230.12313842773438,1244.2171630859375,-773.5045166015625,-135.96121215820312,-129.80816650390625,5.052666187286377,328.3888244628906,0.23796451091766357,-0.041846826672554016,0.2721969187259674,-0.014002003706991673,-0.9612292051315308,1
1620730176.831542,238.81411743164062,230.10755920410156,1244.3558349609375,-773.6378173828125,-135.9687957763672,-129.906005859375,5.073877334594727,328.1448974609375,0.21903052926063538,-0.04204006865620613,0.2742335796356201,-0.013983053155243397,-0.9606419205665588,1
1620730176.8425136,238.81411743164062,230.10755920410156,1244.3558349609375,-773.6378173828125,-135.9687957763672,-129.906005859375,5.073877334594727,328.1448974609375,0.21903052926063538,-0.04204006865620613,0.2742335796356201,-0.013983053155243397,-0.9606419205665588,1
1620730176.8674464,238.63478088378906,230.07615661621094,1244.63232421875,-773.9033813476562,-135.98411560058594,-130.10302734375,5.112884044647217,327.6764831542969,0.18228590488433838,-0.04239837825298309,0.2781408131122589,-0.013941734097898006,-0.9595028162002563,1
1620730176.8784168,238.63478088378906,230.07615661621094,1244.63232421875,-773.9033813476562,-135.98411560058594,-130.10302734375,5.112884044647217,327.6764831542969,0.18228590488433838,-0.04239837825298309,0.2781408131122589,-0.013941734097898006,-0.9595028162002563,1
1620730176.8903844,238.5426025390625,230.0601043701172,1244.7723388671875,-774.037841796875,-135.9918975830078,-130.20416259765625,5.118832588195801,327.44317626953125,0.16341696679592133,-0.04246581345796585,0.2800861597061157,-0.013884657062590122,-0.9589346647262573,1
1620730176.9013555,238.5426025390625,230.0601043701172,1244.7723388671875,-774.037841796875,-135.9918975830078,-130.20416259765625,5.118832588195801,327.44317626953125,0.16341696679592133,-0.04246581345796585,0.2800861597061157,-0.013884657062590122,-0.9589346647262573,1
1620730176.9238675,238.3571014404297,230.0278778076172,1245.0509033203125,-774.3050537109375,-136.0075225830078,-130.40753173828125,5.136264324188232,326.98492431640625,0.12770456075668335,-0.04264412820339203,0.28390374779701233,-0.013799041509628296,-0.9578046202659607,1
1620730176.9463027,238.2638397216797,230.0117645263672,1245.189208984375,-774.4376831054688,-136.01528930664062,-130.5096435546875,5.1506853103637695,326.7554016113281,0.11096164584159851,-0.04277863726019859,0.2858138978481293,-0.013780524954199791,-0.9572306871414185,1
1620730176.9559658,238.2638397216797,230.0117645263672,1245.189208984375,-774.4376831054688,-136.01528930664062,-130.5096435546875,5.1506853103637695,326.7554016113281,0.11096164584159851,-0.04277863726019859,0.2858138978481293,-0.013780524954199791,-0.9572306871414185,1
1620730176.9792087,238.1676025390625,229.9952392578125,1245.33056640625,-774.5733032226562,-136.02322387695312,-130.61492919921875,5.148565292358398,326.5285339355469,0.09387490153312683,-0.04277646914124489,0.28770238161087036,-0.013717226684093475,-0.9566656947135925,1
1620730177.0002708,238.0723876953125,229.9789276123047,1245.469482421875,-774.7064208984375,-136.03103637695312,-130.71905517578125,5.161500930786133,326.30279541015625,0.07801499217748642,-0.04289738088846207,0.2895791530609131,-0.013701826333999634,-0.9560941457748413,1
1620730177.0218878,237.97596740722656,229.96249389648438,1245.609375,-774.8403930664062,-136.0388641357422,-130.82440185546875,5.170347690582275,326.0849304199219,0.06424480676651001,-0.04298003762960434,0.2913902699947357,-0.013691025786101818,-0.9555401802062988,1
1620730177.0456178,237.7843017578125,229.9300537109375,1245.8837890625,-775.1032104492188,-136.05419921875,-131.03369140625,5.208619117736816,325.6518249511719,0.036892350763082504,-0.04331716150045395,0.29498493671417236,-0.01372405793517828,-0.9544209241867065,1
1620730177.056778,237.7843017578125,229.9300537109375,1245.8837890625,-775.1032104492188,-136.05419921875,-131.03369140625,5.208619117736816,325.6518249511719,0.036892350763082504,-0.04331716150045395,0.29498493671417236,-0.01372405793517828,-0.9544209241867065,1
1620730177.077918,237.68917846679688,229.9141082763672,1246.0181884765625,-775.23193359375,-136.06167602539062,-131.13739013671875,5.236576080322266,325.43463134765625,0.02274329401552677,-0.04356043040752411,0.2967848777770996,-0.013760765083134174,-0.9538511037826538,1
1620730177.0898867,237.59262084960938,229.89801025390625,1246.154052734375,-775.3619384765625,-136.06918334960938,-131.24267578125,5.254274845123291,325.2281494140625,0.009443249553442001,-0.04371745139360428,0.298495888710022,-0.013774686492979527,-0.9533096551895142,1
1620730177.1012523,237.59262084960938,229.89801025390625,1246.154052734375,-775.3619384765625,-136.06918334960938,-131.24267578125,5.254274845123291,325.2281494140625,0.009443249553442001,-0.04371745139360428,0.298495888710022,-0.013774686492979527,-0.9533096551895142,1
1620730177.1222055,237.49746704101562,229.8822479248047,1246.28662109375,-775.4887084960938,-136.07647705078125,-131.3463134765625,5.28357458114624,325.015380859375,-0.005308052524924278,-0.04397406429052353,0.3002564609050751,-0.013809971511363983,-0.9527443647384644,1
1620730177.1450922,237.30165100097656,229.85009765625,1246.5560302734375,-775.746337890625,-136.0912322998047,-131.55938720703125,5.306644439697266,324.5946044921875,359.9592590332031,-0.04420853033661842,0.3037361800670624,-0.013738314621150494,-0.9516308903694153,1
1620730177.1557567,237.30165100097656,229.85009765625,1246.5560302734375,-775.746337890625,-136.0912322998047,-131.55938720703125,5.306644439697266,324.5946044921875,359.9592590332031,-0.04420853033661842,0.3037361800670624,-0.013738314621150494,-0.9516308903694153,1
1620730177.1778386,237.20118713378906,229.83367919921875,1246.69287109375,-775.8771362304688,-136.09872436523438,-131.66864013671875,5.30256986618042,324.3838195800781,359.9384765625,-0.044204823672771454,0.3054787814617157,-0.013636119663715363,-0.951074481010437,1
1620730177.2006047,237.10194396972656,229.81724548339844,1246.8272705078125,-776.0054321289062,-136.10635375976562,-131.7764892578125,5.3162102699279785,324.1760559082031,359.9180603027344,-0.0443478524684906,0.30719292163848877,-0.013583621010184288,-0.9505163431167603,1
1620730177.2254026,236.89874267578125,229.78318786621094,1247.099609375,-776.2655029296875,-136.12237548828125,-131.99725341796875,5.338030815124512,323.7746276855469,359.8826904296875,-0.044576629996299744,0.31050416827201843,-0.013504964299499989,-0.9494301676750183,1
1620730177.2370932,236.89874267578125,229.78318786621094,1247.099609375,-776.2655029296875,-136.12237548828125,-131.99725341796875,5.338030815124512,323.7746276855469,359.8826904296875,-0.044576629996299744,0.31050416827201843,-0.013504964299499989,-0.9494301676750183,1
1620730177.250169,236.79644775390625,229.76589965820312,1247.2353515625,-776.3951416015625,-136.13058471679688,-132.1082763671875,5.3568596839904785,323.58514404296875,359.86920166015625,-0.04474686086177826,0.3120659589767456,-0.013518308289349079,-0.9489098787307739,1
1620730177.2609658,236.79644775390625,229.76589965820312,1247.2353515625,-776.3951416015625,-136.13058471679688,-132.1082763671875,5.3568596839904785,323.58514404296875,359.86920166015625,-0.04474686086177826,0.3120659589767456,-0.013518308289349079,-0.9489098787307739,1
